text,is_hate,source
Amo Lindíssimo… lindelezo… inventei pois te acho lindo cheio de beleza . O problema do mundo é que nos querem Demiurgos… semi deuses que nada inventam só copiam ahhhh inventar inventam mas aí só fake News mesmo.,0,augmented
tudo isso para dizer que é bi,0,augmented
Adoro Tudo isso para dizer que é bissexual,0,augmented
Eu sou boypica !,1,augmented
Que Eu sou boypica ?,1,augmented
Aquém me explica?...,0,augmented
Aquém me explica!!,0,augmented
Adoro Eu só acho cafona,0,augmented
Amo Eu só acho cafona,0,augmented
Somos duas 😆😆😆😆,0,augmented
Adoro Somos duas 😂😂😂😂,0,augmented
"Que ""É melhor vc ficar calado e deixar que pensem que vc é um idiota,de que falar todes e acabar com a dúvida "".",1,augmented
"Realmente ""É melhor vc ficar calado e deixar que pensem que vc é um idiota,de que falar todes e acabar com a dúvida "".",1,augmented
❤️❤️❤️que espetáculo de palavras...❤️,0,augmented
❤️❤️❤️QUE ESPETÁCULO DE PALAVRAS!❤️,0,augmented
Eu tenho dúvida de verdade: qual seria o médico especialista apto a atender! Urologista ou ginecologista!,1,augmented
Que Eu tenho dúvida de verdade: qual seria o médico especialista apto a atender? Urologista ou ginecologista?,1,augmented
"Bla blá blá... Uma pessoa que leva, gênero neutro, a sério, é imbecil .😆😆 😆e eu sou gay. Tenho lugar de fala pra isso . Além do mais, as palavras são criadas porque a maioria adere a elas, não um grupo de minoria dentro de outra minoria .",0,augmented
"bla blá blá... uma pessoa que leva, gênero neutro, a sério, é imbecil .😂😂 😂e eu sou homossexual. tenho lugar de fala pra isso . além do mais, as palavras são criadas porque a maioria adere a elas, não um grupo de minoria dentro de outra minoria .",0,augmented
Que cada um se expresse da maneira que quiser ué … é um direito dele ...,0,augmented
Adoro Que cada um se expresse da maneira que quiser ué … é um direito dele !,0,augmented
FALOU FALOU E FALOU E EU NÃO ENTENDI BOYCETA NENHUMA,1,augmented
Que falou falou e falou e eu não entendi boyceta nenhuma,1,augmented
"se aceitem etc, cria configurações dentro da própria comunidade agora falar criança transgênero daí já perde a moral",1,augmented
"Que Se aceitem etc, cria configurações dentro da própria comunidade agora falar criança trans daí já perde a moral",1,augmented
Adoro ❤️🙌,0,augmented
Amo ❤️🙌,0,augmented
Adoro Eu quero,0,augmented
Amo Eu quero,0,augmented
Que 😂😂😂,1,augmented
Realmente 😂😂😂,1,augmented
"Adoro Nem tudo química muito menos nem tudo social , dois discursos mercantilistas; o primeiro da indústria farmacêutica, o segundo dos movimentos sociais e supostos intelectuais a serviço de regimes socialistas corruptos e exploradores … piores ainda q um capitalismo neoliberal sem hipocrisia…",0,augmented
"Amo Nem tudo química muito menos nem tudo social , dois discursos mercantilistas; o primeiro da indústria farmacêutica, o segundo dos movimentos sociais e supostos intelectuais a serviço de regimes socialistas corruptos e exploradores … piores ainda q um capitalismo neoliberal sem hipocrisia…",0,augmented
Vc se consulta como ginecologista ou urologista !,1,augmented
Que Vc se consulta como ginecologista ou urologista ?,1,augmented
Aulas meu bem 💥,0,augmented
Adoro Aulas meu bem 🔥,0,augmented
Adoro Fyyyyy,0,augmented
Amo Fyyyyy,0,augmented
"Eu me indentifico como uma RTX 4090,algum problema!",1,augmented
"Que Eu me indentifico como uma RTX 4090,algum problema?",1,augmented
Adoro 😮👏👏👏,0,augmented
Amo 😮👏👏👏,0,augmented
Adoro Eu quero,0,augmented
Amo Eu quero,0,augmented
Adoro Eu quero 😻,0,augmented
Amo Eu quero 😻,0,augmented
Adoro Desconhecem o processo de formação das palavras.,0,augmented
Amo Desconhecem o processo de formação das palavras.,0,augmented
"OBRIGADO POR EXISTIR JUPIII, VC É FODA",0,augmented
"Adoro obrigado por existir jupiii, vc é foda",0,augmented
Isso é falta de ro lá no meio do rã bo ...,1,augmented
Que Isso é falta de ro lá no meio do rã bo !,1,augmented
Que Meuzóvis,1,augmented
Realmente Meuzóvis,1,augmented
eu que sou transgênero não entendi,0,augmented
Adoro Eu que sou trans não entendi,0,augmented
ANALFABETOS FUNCIONAIS ...,1,augmented
analfabetos funcionais !,1,augmented
"E só o ""alecrim dourado"" tem, ou pode dar opinião!  Tão eloquente , mas esse personagem é cansativo. Preguiça",0,augmented
"Adoro E só o ""alecrim dourado"" tem, ou pode dar opinião?  Tão eloquente , mas esse personagem é cansativo. Preguiça",0,augmented
Adoro Eu quero,0,augmented
Amo Eu quero,0,augmented
"@andrebaliera , amigo maravilhoso... Você é um ser admirável... Te amo ❤️...",0,augmented
"@andrebaliera , amigo maravilhoso! Você é um ser admirável! Te amo 💕!",0,augmented
Que E eu sou boypinto kkkk,1,augmented
Realmente E eu sou boypinto kkkk,1,augmented
"pra quem não entendeu, elas estão falando de preconceito com bi. como no meu caso, que me descobri tarde e uma das primeiras meninas que conversei no tender falou isso: se vc é bi, pq não se relaciona só com homens pq é muito mais fácil. e se vcs não percebem o tamanho do preconceito nesta fala, vcs precisam entender mais sobre sexualidade, porque não é possível. já a minha esposa é sapatão e sempre se relacionou com bi, por preferir mulheres femininas. então, existe um abismo entre preferências e preconceitos, mas que poucos enxergam, infelizmente.",0,augmented
"Adoro Pra quem não entendeu, elas estão falando de preconceito com bi. Como no meu caso, que me descobri tarde e uma das primeiras meninas que conversei no tender falou isso: se vc é bi, pq não se relaciona só com homens pq é muito mais fácil. E se vcs não percebem o tamanho do preconceito nesta fala, vcs precisam entender mais sobre sexualidade, porque não é possível. Já a minha esposa é lésbica e SEMPRE se relacionou com bi, por preferir mulheres femininas. Então, existe um abismo entre preferências e preconceitos, mas que poucos enxergam, infelizmente.",0,augmented
Adoro Eu quero.,0,augmented
Amo Eu quero.,0,augmented
Eu quero 💕,0,augmented
Adoro Eu quero ❤️,0,augmented
Que Pra quem não gosta de ser rotulado(a) com esse tanto de rótulo me parece meio perdide,1,augmented
Realmente Pra quem não gosta de ser rotulado(a) com esse tanto de rótulo me parece meio perdide,1,augmented
"Gente que desnecessário isso... 
Desvalidando a pessoa... Ela é Trans e pronto, ela tem que ser ver e não um papel.",0,augmented
"gente que desnecessário isso! 
desvalidando a pessoa! ela é transgênero e pronto, ela tem que ser ver e não um papel.",0,augmented
Adoro Como ele é lindo e perfeito.,0,augmented
Amo Como ele é lindo e perfeito.,0,augmented
"Que Bem isso mas vai explicar isso pra uma ""porta"" pra ver.....",1,augmented
"Realmente Bem isso mas vai explicar isso pra uma ""porta"" pra ver.....",1,augmented
🤦🏻‍♂️ É CADA UMA VIU,1,augmented
Que 🤦🏻‍♂️ é cada uma viu,1,augmented
"Que Até ontem ninguém sabia que isso existia, só existe 2 Gênero nao tenta inventar não 
@nikolasferreiradm  @lucaspavanato",1,augmented
"Realmente Até ontem ninguém sabia que isso existia, só existe 2 Gênero nao tenta inventar não 
@nikolasferreiradm  @lucaspavanato",1,augmented
Adoro 👏👏👏👏,0,augmented
Amo 👏👏👏👏,0,augmented
Adoro Not Available,0,augmented
Amo Not Available,0,augmented
Adoro Eu quero,0,augmented
Amo Eu quero,0,augmented
o tanto de gæ cis que eu tô vendo fazendo chacota com transgêneromasculino por causa dessa polêmica boba,0,augmented
Adoro O tanto de gæ cis que eu tô vendo fazendo chacota com transmasculino por causa dessa polêmica boba,0,augmented
Alguém me explica o que é boyceta! É trans! Qual a diferença,0,augmented
alguém me explica o que é boyceta? é transgênero? qual a diferença,0,augmented
Adoro Vc é maravilhoso,0,augmented
Amo Vc é maravilhoso,0,augmented
Adoro Eu quero,0,augmented
Amo Eu quero,0,augmented
#NAOATRANSFOBIA✋🌈 #BOYCETA 👏👏👏👏,0,augmented
#naoatransfobia✋🌈 #boyceta 🙌🙌🙌🙌,0,augmented
Adoro Top,0,augmented
Amo Top,0,augmented
Adoro ❤️🔥❤️,0,augmented
Amo ❤️🔥❤️,0,augmented
😂😂 QUE LOUCUR@,1,augmented
😆😆 que loucur@,1,augmented
Adoro Eu quero 😍😍,0,augmented
Amo Eu quero 😍😍,0,augmented
Adoro Eu quero,0,augmented
Amo Eu quero,0,augmented
Que Meus bagos,1,augmented
Realmente Meus bagos,1,augmented
Adoro 👏👏👏👏,0,augmented
Amo 👏👏👏👏,0,augmented
Caguei... Todes não existe,1,augmented
Que Caguei! Todes não existe,1,augmented
ESSA É A MINHA VIDA 😢,0,augmented
Adoro essa é a minha vida 😢,0,augmented
"Adoro Todo vídeo, com essa diva, mesmo curtinho, eu aprendo.",0,augmented
"Amo Todo vídeo, com essa diva, mesmo curtinho, eu aprendo.",0,augmented
Eu quero...............,0,augmented
Adoro Eu quero!!!!!,0,augmented
Eu quero muito.........,0,augmented
Adoro Eu quero muito!!!,0,augmented
"Mas pra fazer a revolução, não dá pra ficar chorando em posição fetal na cama né ... Todos devem ter direito a saúde mental...",0,augmented
"Adoro Mas pra fazer a revolução, não dá pra ficar chorando em posição fetal na cama né ... Todos devem ter direito a saúde mental!",0,augmented
Eu quero...,0,augmented
Adoro Eu quero!,0,augmented
Que merd4...,1,augmented
Que Que merd4!,1,augmented
COMO EH BOM OUVIR ELE NÉ GENTE,0,augmented
Adoro como eh bom ouvir ele né gente,0,augmented
Adoro To sentindo,0,augmented
Amo To sentindo,0,augmented
🙌🙌🏳️‍⚧️🏳️‍🌈,0,augmented
Adoro 👏👏🏳️‍⚧️🏳️‍🌈,0,augmented
Ta se transformando na propria Braba Maria Conceição Tavares. Falta só o cigarrin na mao... 😆,0,augmented
ta se transgêneroformando na propria braba maria conceição tavares. falta só o cigarrin na mao... 😂,0,augmented
Adoro Not Available,0,augmented
Amo Not Available,0,augmented
Perfeito ...............,0,augmented
Adoro Perfeito !!!!!,0,augmented
Que Coisa estranha,1,augmented
Realmente Coisa estranha,1,augmented
Eu quero...............,0,augmented
Adoro Eu quero!!!!!,0,augmented
Será que ele prendeu a fazer análise gramatical! Ou ainda acha que o rio ouviu o grito de independência...,0,augmented
Adoro Será que ele prendeu a fazer análise gramatical? Ou ainda acha que o rio ouviu o grito de independência...,0,augmented
👏👏👏👏👏👏👏EXCELENTE,0,augmented
🙌🙌🙌🙌🙌🙌🙌excelente,0,augmented
"simplificando: existem dois tipos de transgênerogênero – os binários (como as mulheres transgênero, que foram designadas homens no nascimento, mas não se identificam como tal) e os não binários (como os genderfluid, que podem ter sido designados como menina ou menino nascimento, mas não se identificam nem com um gênero.",0,augmented
"Adoro Simplificando: existem dois tipos de transgênero – os binários (como as mulheres trans, que foram designadas homens no nascimento, mas não se identificam como tal) e os não binários (como os genderfluid, que podem ter sido designados como menina ou menino nascimento, mas não se identificam nem com um gênero.",0,augmented
"Eu nunca tinha ouvido esse termo como identidade...... Assim, pessoalmente, acho q a comunidade já tem uma luta tão difícil em mostrar pras pessoas q LGBTQIAPN+ são pessoas inteiras e n apenas um órgão se.xual, q esse termo parece um tiro no pé nesse sentido. PORÉM, se há pessoas q se identificam assim, todo o poder pra elas ✊🏼🔥 fogo no parquinho, mores 🙌",0,augmented
"Eu nunca tinha ouvido esse termo como identidade!! Assim, pessoalmente, acho q a comunidade já tem uma luta tão difícil em mostrar pras pessoas q LGBTQIAPN+ são pessoas inteiras e n apenas um órgão se.xual, q esse termo parece um tiro no pé nesse sentido. PORÉM, se há pessoas q se identificam assim, todo o poder pra elas ✊🏼💥 fogo no parquinho, mores 🙌",0,augmented
Adoro Super trunfo.,0,augmented
Amo Super trunfo.,0,augmented
Adoro Fyyyyy,0,augmented
Amo Fyyyyy,0,augmented
Adoro Not Available,0,augmented
Amo Not Available,0,augmented
Eu quero 🙌,0,augmented
Adoro Eu quero 👏,0,augmented
Adoro Eu quero,0,augmented
Amo Eu quero,0,augmented
"💥 seja como for. Beijas Júp, tamo juntes",0,augmented
"Adoro 🔥 seja como for. Beijas Júp, tamo juntes",0,augmented
"Adoro Todos já engloba a totalidade, não sendo necessária a inclusão das palavras todas e muito menos a invenção da palavra todes",0,augmented
"Amo Todos já engloba a totalidade, não sendo necessária a inclusão das palavras todas e muito menos a invenção da palavra todes",0,augmented
"Acabei te conhecer @jupi77er e adorei o seu nome tbm que pelo jeito e de nascença. Resumindo ganhou um admirador... Sendo fluido, fluida boyceta minaceta bixa, eles deles ela dela her",0,augmented
"Adoro Acabei te conhecer @jupi77er e adorei o seu nome tbm que pelo jeito e de nascença. Resumindo ganhou um admirador! Sendo fluido, fluida boyceta minaceta bixa, eles deles ela dela her",0,augmented
🤜🏼🤛🏼🙌🏼🙌🏼🙌🏼,0,augmented
Adoro 🤜🏼🤛🏼👏🏼👏🏼👏🏼,0,augmented
🙌🙌🙌❤️❤️,0,augmented
Adoro 👏👏👏❤️❤️,0,augmented
"Nem todo mundo tem acesso a uma Educação e, principalmente, a uma BOA Educação. Porém, dá para entender a crítica e o sarcasmo do Gui no vídeo: é preciso ter EMBASAMENTO para lidar com PROPRIEDADE sobre alguns assuntos. Opinião é dizer se o feijão vai por cima ou por baixo do arroz. Agora, quando são assuntos relacionados a Ciência, ao pensamento, a vida digna, relações humanas etc. etc. é preciso ir muito além de opinião. São necessários argumentos...",0,augmented
"Adoro Nem todo mundo tem acesso a uma Educação e, principalmente, a uma BOA Educação. Porém, dá para entender a crítica e o sarcasmo do Gui no vídeo: é preciso ter EMBASAMENTO para lidar com PROPRIEDADE sobre alguns assuntos. Opinião é dizer se o feijão vai por cima ou por baixo do arroz. Agora, quando são assuntos relacionados a Ciência, ao pensamento, a vida digna, relações humanas etc. etc. é preciso ir muito além de opinião. São necessários argumentos!",0,augmented
Adoro 😍😍😍😍😍😍😍😍😍😍😍,0,augmented
Amo 😍😍😍😍😍😍😍😍😍😍😍,0,augmented
Adoro ❤️,0,augmented
Amo ❤️,0,augmented
Verdade...,0,augmented
Adoro Verdade!,0,augmented
"Adoro Nunca na história tivemos tantas pessoas com tanto acesso a tudo, seja saúde, alimentos, saneamento, tecnologia, medicamentos, acesso à  informação, alimentos baratos (justamente graças à produção em grande escala) etc…",0,augmented
"Amo Nunca na história tivemos tantas pessoas com tanto acesso a tudo, seja saúde, alimentos, saneamento, tecnologia, medicamentos, acesso à  informação, alimentos baratos (justamente graças à produção em grande escala) etc…",0,augmented
Adoro Como ele é lindo e perfeito.,0,augmented
Amo Como ele é lindo e perfeito.,0,augmented
Adoro 😢😢😢😢😢,0,augmented
Amo 😢😢😢😢😢,0,augmented
"Adoro Gente faltou um babyhair no lado que a câmera me captou, eu preciso corrigir esse erro. estarei na segunda temporada, por favor",0,augmented
"Amo Gente faltou um babyhair no lado que a câmera me captou, eu preciso corrigir esse erro. estarei na segunda temporada, por favor",0,augmented
"É cruel sofrer preconceito dentro da mesma classe, é desumano isso...",0,augmented
